"id";"text";"created_at";"author_id";"author_name";"like_count";"retweet_count";"quote_count";"reply_count";"reference_type";"referenced_tweet_id";"referenced_tweet_author_id"
"1497674409808740353";"RT:@jairbolsonaro:- Ordenei também que duas aeronaves Embraer KC-390 Millenium, as maiores já produzidas no hemisfério Sul, fossem disponibilizadas para uma eventual missão de repatriação dos brasileiros que ainda estão em território ucraniano";"2022-02-26T20:46:19.000Z";"1246457688789221376";"Doutor Urublue";"0";"0";"0";"0";"";"0";"0"
"1497674394411360262";"RT:@jairbolsonaro:- Até o momento, já conseguimos levar cerca de 50 brasileiros para países vizinhos, incluindo jornalistas, estudantes, empresários e atletas. Também coloquei meus ministros, assessores e a diplomacia brasileira a serviço da evacuação de brasileiros por vias…";"2022-02-26T20:46:15.000Z";"1246457688789221376";"Doutor Urublue";"0";"0";"0";"0";"";"0";"0"
"1497671266546900996";"RT @jairbolsonaro: https://t.co/HYpsRSeHtp";"2022-02-26T20:33:49.000Z";"723205020397776897";"Evolucionário";"0";"0";"0";"0";"quoted";"1497661543240110085";"128372940"
"1497671262587478023";"RT @jairbolsonaro: https://t.co/VAt3vvynyc";"2022-02-26T20:33:49.000Z";"723205020397776897";"Evolucionário";"0";"0";"0";"0";"quoted";"1497661541637922818";"128372940"
"1497671255679512579";"RT @jairbolsonaro: https://t.co/IezWYuTJGj";"2022-02-26T20:33:47.000Z";"723205020397776897";"Evolucionário";"0";"0";"0";"0";"quoted";"1497661539846922245";"128372940"
"1497671250579275785";"RT @jairbolsonaro: https://t.co/pEeeFwWKd7";"2022-02-26T20:33:46.000Z";"723205020397776897";"Evolucionário";"0";"0";"0";"0";"quoted";"1497661538072727561";"128372940"
"1497671245462224909";"RT @jairbolsonaro: https://t.co/Mm2E3MxyDc";"2022-02-26T20:33:44.000Z";"723205020397776897";"Evolucionário";"0";"0";"0";"0";"quoted";"1497661536197922821";"128372940"
"1497671241477632001";"RT @jairbolsonaro: https://t.co/XC93jCScFk";"2022-02-26T20:33:44.000Z";"723205020397776897";"Evolucionário";"0";"0";"0";"0";"quoted";"1497661534176268292";"128372940"
"1497671237262262275";"RT @jairbolsonaro: https://t.co/dRxgDbjs4E";"2022-02-26T20:33:43.000Z";"723205020397776897";"Evolucionário";"2";"0";"0";"0";"quoted";"1497661532204793856";"128372940"
"1497671233252429824";"RT @jairbolsonaro: https://t.co/S5vIhSDUG0";"2022-02-26T20:33:42.000Z";"723205020397776897";"Evolucionário";"0";"0";"0";"0";"quoted";"1497661530275471368";"128372940"
